# Helios characterization  mode=driphold  started=20260602_181750
# charge=30.0s = 50.0 mL @ 1.667 mL/s   target_rh=80.0%
# notes=
elapsed_s,phase,puck_f,chamber_f,chamber_rh,column_f,column_rh,pressure_pa,weight_g
2698.2,HOLD,246.2,86.4,81.4,82.6,97.0,-0.08,-1.203
2699.2,HOLD,246.7,86.3,81.3,82.6,97.0,-0.22,-1.203
2700.2,HOLD,246.2,86.3,81.3,82.6,97.1,-0.15,-1.203
2701.2,HOLD,245.8,86.3,81.3,82.7,97.0,-0.15,-1.203
2702.2,HOLD,245.8,86.3,81.3,82.7,96.9,-0.12,-1.203
2703.2,HOLD,245.3,86.3,81.3,82.6,96.9,-0.03,-1.203
2704.2,HOLD,245.3,86.3,81.3,82.6,96.9,-0.03,-1.203
2705.2,HOLD,245.3,86.3,81.3,82.6,96.9,-0.18,-1.203
2706.2,HOLD,245.3,86.3,81.3,82.7,97.0,-0.02,-1.203
2707.2,HOLD,244.8,86.3,81.3,82.7,96.8,-0.08,-1.203
2708.2,HOLD,244.8,86.3,81.3,82.6,96.9,-0.4,-1.203
2709.2,HOLD,244.4,86.4,81.2,82.7,97.0,-0.08,-1.203
2710.2,HOLD,244.4,86.4,81.2,82.7,97.0,-0.02,-1.203
2711.2,HOLD,244.4,86.4,81.2,82.7,96.9,-0.2,-1.203
2712.2,HOLD,244.4,86.4,81.2,82.7,96.8,-0.1,-1.203
2713.2,HOLD,243.5,86.4,81.1,82.7,96.8,-0.3,-1.203
2714.2,HOLD,243.1,86.4,81.1,82.7,96.9,-0.17,-1.203
2715.2,HOLD,242.6,86.4,81.1,82.8,96.9,-0.17,-1.203
2716.2,HOLD,242.6,86.4,81.1,82.6,96.8,-0.22,-1.203
2717.2,HOLD,243.1,86.4,81.1,82.6,96.8,-0.22,-1.203
2718.2,HOLD,243.1,86.4,81.1,82.7,96.7,-0.1,-1.203
2719.2,HOLD,243.1,86.3,81.1,82.7,96.7,-0.12,-1.203
2720.2,HOLD,242.2,86.4,81.0,82.6,96.8,-0.32,-1.203
2721.2,HOLD,242.2,86.3,81.1,82.6,96.8,-0.13,-1.203
2722.2,HOLD,241.7,86.4,81.1,82.7,96.8,-0.22,-1.203
2723.2,HOLD,241.2,86.4,81.1,82.7,96.7,-0.03,-1.203
2724.2,HOLD,241.2,86.4,81.0,82.7,96.7,-0.38,-1.203
2725.2,HOLD,241.2,86.3,81.0,82.7,96.7,-0.15,-1.203
2726.2,HOLD,241.2,86.4,81.0,82.8,96.5,-0.15,-1.203
2727.2,HOLD,240.8,86.4,81.0,82.7,96.5,-0.17,-1.203
2728.2,HOLD,240.8,86.4,81.0,82.7,96.5,-0.22,-1.203
2729.2,HOLD,239.9,86.4,81.0,82.6,96.6,-0.05,-1.203
2730.2,HOLD,240.3,86.4,81.0,82.7,96.7,0.02,-1.203
2731.2,HOLD,239.9,86.4,81.0,82.7,96.7,0.02,-1.203
2732.2,HOLD,239.9,86.4,81.0,82.7,96.6,-0.22,-1.203
2733.5,HOLD,239.0,86.4,80.9,82.6,96.7,-0.08,-1.203
2734.5,HOLD,239.0,86.3,80.9,82.6,96.7,-0.08,-1.203
2735.5,HOLD,239.0,86.3,80.9,82.7,96.6,-0.25,-1.203
2736.5,HOLD,238.6,86.4,80.9,82.7,96.4,0.05,-1.203
2737.5,HOLD,238.1,86.4,81.0,82.8,96.4,-0.17,-1.203
2738.5,HOLD,237.7,86.5,81.6,82.8,96.6,-0.07,-1.203
2739.5,HOLD,237.2,86.5,82.5,82.8,96.7,-0.12,-1.207
2740.5,HOLD,235.4,86.5,83.3,82.9,96.8,-0.27,-1.207
2741.5,HOLD,234.9,86.5,83.4,82.7,96.8,-0.15,-1.207
2742.5,HOLD,234.9,86.4,83.0,82.8,97.1,-0.12,-1.222
2743.5,HOLD,233.2,86.4,82.8,82.8,97.2,-0.13,-1.222
2744.5,HOLD,232.7,86.4,82.7,82.7,97.7,-0.2,-1.222
2745.5,HOLD,232.2,86.5,82.6,82.7,98.0,-0.08,-1.224
2746.5,HOLD,231.8,86.5,82.7,82.8,98.2,-0.05,-1.214
2747.5,HOLD,230.9,86.5,82.7,82.9,98.1,-0.05,-1.214
2748.5,HOLD,230.9,86.5,82.7,82.9,98.1,-0.12,-1.214
2749.5,HOLD,230.9,86.5,82.6,82.9,98.1,-0.1,-1.214
2750.5,HOLD,230.4,86.5,82.7,82.8,98.1,-0.08,-1.202
2751.5,HOLD,230.4,86.5,82.7,82.8,98.2,-0.15,-1.202
2752.5,HOLD,230.4,86.5,82.7,82.8,98.3,0.07,-1.202
2753.5,HOLD,230.4,86.4,82.7,82.8,98.5,-0.2,-1.202
2754.5,HOLD,230.4,86.5,82.8,82.8,98.6,-0.13,-1.202
2755.5,HOLD,230.0,86.5,82.9,82.8,98.5,-0.07,-1.202
2756.5,HOLD,230.0,86.5,83.0,82.9,98.5,-0.18,-1.202
2757.5,HOLD,230.0,86.5,83.0,82.8,98.5,-0.3,-1.202
2758.5,HOLD,230.0,86.5,83.0,82.8,98.6,-0.18,-1.202
2759.5,HOLD,230.0,86.5,82.9,82.9,98.6,-0.25,-1.202
2760.5,HOLD,230.4,86.5,82.9,82.8,98.6,-0.17,-1.202
2761.5,HOLD,230.9,86.5,83.0,82.8,98.6,-0.17,-1.202
2762.5,HOLD,230.9,86.5,83.0,82.9,98.7,-0.02,-1.202
2763.5,HOLD,230.9,86.5,83.0,82.8,98.7,-0.17,-1.202
2764.5,HOLD,230.9,86.5,83.0,82.8,98.8,-0.25,-1.202
2765.5,HOLD,231.3,86.5,83.0,82.7,99.0,-0.17,-1.202
2766.5,HOLD,231.3,86.5,83.0,82.8,99.0,0.1,-1.202
2767.5,HOLD,231.3,86.5,83.1,82.8,99.0,-0.12,-1.202
2768.5,HOLD,231.3,86.5,83.1,82.7,99.1,-0.27,-1.202
2769.5,HOLD,231.3,86.5,83.1,82.8,99.2,0.0,-1.202
2770.5,HOLD,231.8,86.5,83.1,82.8,99.3,-0.2,-1.202
2771.5,HOLD,231.8,86.5,83.0,82.7,99.3,-0.05,-1.202
2772.5,HOLD,231.8,86.5,83.0,82.8,99.4,-0.15,-1.202
2773.5,HOLD,232.2,86.5,83.0,82.8,99.4,-0.15,-1.202
2774.5,HOLD,232.2,86.5,83.0,82.8,99.2,-0.1,-1.202
2775.5,HOLD,232.7,86.5,83.0,82.8,99.2,-0.1,-1.202
2776.5,HOLD,232.7,86.5,83.0,82.8,99.1,-0.13,-1.202
2777.5,HOLD,232.7,86.5,83.1,82.8,99.1,-0.07,-1.202
2778.5,HOLD,233.6,86.5,83.2,82.8,99.2,-0.18,-1.202
2779.5,HOLD,232.7,86.6,83.1,82.8,99.1,-0.2,-1.202
2780.5,HOLD,234.1,86.6,83.0,82.9,99.0,-0.2,-1.202
2781.5,HOLD,233.6,86.6,83.0,82.9,99.0,-0.1,-1.202
2782.5,HOLD,233.6,86.6,83.0,82.9,98.8,-0.18,-1.202
2783.5,HOLD,233.6,86.5,83.0,82.9,98.7,-0.2,-1.202
2784.5,HOLD,234.5,86.6,83.0,82.9,98.7,-0.08,-1.202
2785.5,HOLD,234.5,86.5,83.1,82.9,98.7,-0.02,-1.202
2786.5,HOLD,234.9,86.5,83.1,82.9,98.7,-0.08,-1.202
2787.5,HOLD,234.9,86.5,83.1,82.9,98.7,-0.08,-1.202
2788.5,HOLD,234.9,86.5,83.0,82.9,98.8,-0.22,-1.202
2789.5,HOLD,234.9,86.5,83.0,82.9,98.7,0.05,-1.202
2790.5,HOLD,234.9,86.5,83.0,82.9,98.6,-0.07,-1.202
2791.5,HOLD,235.8,86.5,82.9,83.0,98.5,-0.02,-1.202
2792.5,HOLD,235.8,86.6,82.9,82.9,98.5,-0.1,-1.202
2793.5,HOLD,235.8,86.6,82.9,82.8,98.8,-0.18,-1.202
2794.5,HOLD,236.3,86.6,82.9,82.8,98.8,-0.07,-1.202
2795.5,HOLD,236.3,86.5,82.9,82.8,98.7,-0.13,-1.202
2796.5,HOLD,236.3,86.5,82.9,82.8,98.8,0.02,-1.202
2797.5,HOLD,236.3,86.6,82.9,82.9,98.8,-0.15,-1.202
2798.5,HOLD,236.3,86.5,82.9,82.9,98.8,-0.1,-1.202
2799.5,HOLD,236.3,86.5,82.9,82.9,98.8,-0.1,-1.202
2800.5,HOLD,236.3,86.5,82.8,82.9,98.8,-0.1,-1.202
2801.5,HOLD,236.3,86.5,82.8,82.8,98.7,-0.15,-1.202
2802.5,HOLD,237.2,86.6,82.8,82.8,98.8,-0.03,-1.202
2803.5,HOLD,237.2,86.6,82.8,82.9,98.7,-0.13,-1.202
2804.5,HOLD,237.7,86.6,82.8,82.9,98.6,-0.13,-1.202
2805.5,HOLD,237.7,86.6,82.8,82.9,98.6,-0.2,-1.202
2806.5,HOLD,237.7,86.6,82.8,82.8,98.7,-0.12,-1.202
2807.5,HOLD,238.1,86.5,82.7,82.9,98.7,-0.17,-1.202
2808.5,HOLD,238.6,86.6,82.7,82.9,98.7,-0.17,-1.202
2809.5,HOLD,238.6,86.6,82.6,82.9,98.7,-0.13,-1.202
2810.5,HOLD,239.0,86.6,82.7,82.9,98.6,-0.23,-1.202
2811.5,HOLD,239.4,86.6,82.7,82.9,98.5,-0.07,-1.202
2812.5,HOLD,239.4,86.5,82.6,82.9,98.6,-0.07,-1.202
2813.5,HOLD,239.4,86.6,82.6,83.0,98.5,-0.27,-1.202
2814.5,HOLD,239.4,86.6,82.6,83.0,98.5,-0.27,-1.202
2815.5,HOLD,239.4,86.6,82.6,83.0,98.4,-0.15,-1.202
2816.5,HOLD,240.3,86.6,82.6,83.0,98.4,-0.12,-1.202
2817.5,HOLD,240.3,86.6,82.6,82.9,98.5,-0.05,-1.202
2818.5,HOLD,240.3,86.6,82.5,83.0,98.4,-0.18,-1.202
2819.5,HOLD,240.8,86.7,82.6,83.0,98.4,-0.2,-1.202
2820.5,HOLD,240.8,86.6,82.5,82.9,98.4,0.02,-1.202
2821.5,HOLD,240.8,86.6,82.5,83.0,98.3,-0.15,-1.202
2822.5,HOLD,240.8,86.6,82.5,83.0,98.3,-0.18,-1.202
2823.5,HOLD,240.8,86.6,82.4,82.9,98.3,0.08,-1.202
2824.5,HOLD,241.7,86.6,82.4,83.0,98.3,0.03,-1.202
2825.5,HOLD,241.7,86.6,82.4,82.8,98.3,-0.05,-1.202
2826.5,HOLD,241.7,86.6,82.4,82.9,98.4,-0.22,-1.202
2827.5,HOLD,242.2,86.7,82.3,82.9,98.4,-0.22,-1.202
2828.5,HOLD,242.2,86.7,82.3,82.9,98.4,-0.12,-1.202
2829.5,HOLD,242.2,86.7,82.3,82.9,98.3,-0.15,-1.202
2830.5,HOLD,242.6,86.6,82.3,82.9,98.3,-0.12,-1.202
2831.5,HOLD,243.1,86.7,82.3,83.0,98.0,-0.02,-1.202
2832.5,HOLD,243.5,86.6,82.3,83.0,97.9,-0.2,-1.202
2833.5,HOLD,243.5,86.6,82.2,83.0,97.9,-0.05,-1.202
2834.5,HOLD,243.5,86.6,82.3,83.0,97.9,-0.28,-1.202
2835.5,HOLD,243.5,86.6,82.3,83.0,97.9,-0.13,-1.202
2836.5,HOLD,243.5,86.6,82.2,83.0,97.9,-0.17,-1.202
2837.5,HOLD,244.4,86.6,82.2,82.9,97.9,-0.17,-1.202
2838.5,HOLD,244.4,86.6,82.2,83.0,97.9,-0.07,-1.202
2839.5,HOLD,244.4,86.6,82.2,82.9,97.9,-0.1,-1.202
2840.5,HOLD,244.4,86.6,82.2,83.0,98.0,-0.12,-1.202
2841.5,HOLD,244.4,86.6,82.2,83.0,98.0,-0.12,-1.202
2842.5,HOLD,244.4,86.6,82.2,83.0,97.9,-0.12,-1.202
2843.5,HOLD,244.8,86.6,82.2,82.9,97.9,-0.02,-1.202
2844.5,HOLD,244.8,86.6,82.2,82.9,98.0,-0.17,-1.202
2845.5,HOLD,245.3,86.6,82.1,83.0,97.9,-0.13,-1.202
2846.5,HOLD,245.3,86.6,82.1,83.0,97.9,-0.18,-1.202
2847.5,HOLD,246.2,86.6,82.1,83.0,97.8,-0.08,-1.202
2848.5,HOLD,245.8,86.7,82.1,82.9,97.9,-0.2,-1.202
2849.5,HOLD,245.8,86.7,82.1,82.9,97.9,-0.15,-1.202
2850.5,HOLD,246.2,86.7,82.0,82.9,97.9,-0.15,-1.202
2851.5,HOLD,246.2,86.7,82.0,82.8,98.0,-0.15,-1.202
2852.5,HOLD,246.2,86.6,82.0,82.8,98.0,-0.08,-1.202
2853.5,HOLD,246.7,86.7,82.0,82.9,98.0,-0.07,-1.202
2854.5,HOLD,247.1,86.7,82.0,82.9,97.9,-0.07,-1.202
2855.5,HOLD,247.1,86.7,82.0,82.9,97.9,-0.1,-1.202
2856.5,HOLD,247.1,86.7,81.9,82.9,97.9,-0.12,-1.202
2857.5,HOLD,247.6,86.6,81.9,82.9,97.9,-0.33,-1.202
2858.5,HOLD,247.1,86.6,81.9,82.8,97.9,-0.23,-1.202
2859.5,HOLD,248.0,86.7,81.8,82.9,98.0,-0.12,-1.202
2860.5,HOLD,248.0,86.7,81.9,82.8,97.9,-0.15,-1.202
2861.5,HOLD,248.0,86.6,81.8,82.9,97.9,-0.18,-1.202
2862.5,HOLD,248.0,86.7,81.8,82.9,97.9,-0.12,-1.202
2863.5,HOLD,248.0,86.7,81.9,82.9,98.0,-0.18,-1.202
2864.5,HOLD,248.9,86.7,81.8,82.9,97.9,-0.23,-1.202
2865.5,HOLD,248.9,86.7,81.8,83.0,97.8,-0.22,-1.202
2866.5,HOLD,248.9,86.7,81.8,82.9,97.7,0.18,-1.202
2867.5,HOLD,249.3,86.7,81.7,82.9,97.7,0.18,-1.202
2868.5,HOLD,249.3,86.7,81.7,83.0,97.6,-0.13,-1.202
2869.5,HOLD,249.3,86.7,81.7,83.0,97.6,-0.17,-1.202
2870.5,HOLD,249.3,86.7,81.7,82.9,97.5,-0.05,-1.202
2871.5,HOLD,249.8,86.7,81.7,83.1,97.5,-0.1,-1.202
2872.5,HOLD,249.3,86.7,81.6,83.0,97.4,-0.05,-1.202
2873.5,HOLD,249.3,86.7,81.6,83.1,97.4,0.0,-1.202
2874.5,HOLD,249.8,86.7,81.6,83.1,97.3,-0.15,-1.202
2875.5,HOLD,249.8,86.7,81.6,83.1,97.2,-0.23,-1.202
2876.5,HOLD,249.3,86.7,81.6,83.0,97.2,-0.33,-1.202
2877.5,HOLD,249.8,86.7,81.6,83.1,97.3,-0.18,-1.202
2878.5,HOLD,249.8,86.7,81.6,83.1,97.2,-0.15,-1.202
2879.5,HOLD,249.3,86.7,81.6,83.1,97.3,-0.02,-1.202
2880.5,HOLD,248.0,86.7,81.6,83.1,97.2,-0.1,-1.202
2881.5,HOLD,248.9,86.7,81.6,83.1,97.2,-0.1,-1.202
2882.5,HOLD,248.9,86.7,81.6,83.0,97.2,-0.1,-1.202
2883.5,HOLD,248.4,86.7,81.6,83.1,97.2,-0.12,-1.202
2884.5,HOLD,248.0,86.7,81.5,83.0,97.2,-0.05,-1.202
2885.5,HOLD,248.4,86.7,81.5,83.0,97.2,-0.2,-1.202
2886.5,HOLD,248.4,86.7,81.5,83.0,97.3,-0.05,-1.202
2887.5,HOLD,248.0,86.8,81.5,83.1,97.3,-0.13,-1.202
2888.5,HOLD,247.6,86.7,81.4,83.0,97.2,-0.05,-1.202
2889.5,HOLD,247.6,86.8,81.4,83.0,97.2,-0.28,-1.202
2890.5,HOLD,247.1,86.7,81.4,83.0,97.2,-0.03,-1.202
2891.5,HOLD,246.7,86.7,81.4,83.1,97.1,-0.15,-1.202
2892.5,HOLD,246.7,86.7,81.4,83.1,97.0,-0.08,-1.202
2893.5,HOLD,246.7,86.7,81.4,83.1,97.1,-0.2,-1.202
2894.5,HOLD,246.2,86.7,81.4,83.1,97.1,-0.2,-1.202
2895.5,HOLD,246.2,86.7,81.4,83.1,97.1,-0.12,-1.202
2896.5,HOLD,246.2,86.7,81.4,83.0,97.0,-0.13,-1.202
2897.5,HOLD,245.8,86.8,81.4,83.1,97.0,-0.12,-1.202
2898.5,HOLD,245.8,86.8,81.3,83.0,97.0,-0.12,-1.202
2899.5,HOLD,245.8,86.8,81.3,83.1,96.9,-0.03,-1.202
2900.5,HOLD,245.3,86.7,81.3,83.0,96.8,-0.17,-1.202
2901.5,HOLD,245.3,86.7,81.2,83.0,96.9,-0.23,-1.202
2902.5,HOLD,245.3,86.7,81.2,83.1,96.9,-0.2,-1.202
2903.5,HOLD,244.8,86.7,81.2,83.0,96.9,-0.05,-1.202
2904.5,HOLD,244.8,86.7,81.2,83.0,97.0,-0.05,-1.202
2905.5,HOLD,244.4,86.8,81.2,83.1,97.0,-0.15,-1.202
2906.5,HOLD,244.4,86.7,81.2,83.1,96.9,-0.13,-1.202
2907.5,HOLD,243.9,86.7,81.2,83.1,96.9,-0.07,-1.202
2908.5,HOLD,243.9,86.7,81.2,83.1,96.9,-0.07,-1.202
2909.5,HOLD,243.9,86.7,81.2,83.0,96.8,-0.13,-1.202
2910.5,HOLD,243.5,86.8,81.2,83.1,96.9,-0.17,-1.202
2911.5,HOLD,243.1,86.7,81.1,83.1,96.8,-0.17,-1.202
2912.5,HOLD,242.6,86.8,81.2,83.1,96.7,-0.18,-1.202
2913.5,HOLD,242.6,86.8,81.1,83.1,96.7,-0.1,-1.202
2914.5,HOLD,242.6,86.8,81.1,83.1,96.6,-0.15,-1.202
2915.5,HOLD,241.7,86.7,81.1,83.1,96.7,0.08,-1.202
2916.5,HOLD,241.7,86.8,81.1,83.1,96.6,-0.25,-1.202
2917.5,HOLD,241.7,86.8,81.1,83.2,96.6,-0.07,-1.202
2918.5,HOLD,241.2,86.7,81.1,83.2,96.5,-0.2,-1.202
2919.5,HOLD,241.2,86.8,81.0,83.2,96.5,-0.17,-1.202
2920.5,HOLD,240.8,86.7,81.0,83.2,96.3,-0.1,-1.202
2921.5,HOLD,240.8,86.7,81.0,83.2,96.3,-0.1,-1.202
2922.5,HOLD,240.8,86.7,81.0,83.2,96.3,-0.12,-1.202
2923.5,HOLD,240.3,86.8,81.0,83.2,96.2,-0.17,-1.202
2924.5,HOLD,240.3,86.8,81.0,83.2,96.3,-0.05,-1.202
2925.5,HOLD,240.3,86.8,81.0,83.1,96.3,-0.17,-1.202
2926.5,HOLD,239.9,86.9,81.0,83.2,96.5,-0.03,-1.202
2927.8,HOLD,240.3,86.8,80.9,83.1,96.4,-0.2,-1.202
2928.8,HOLD,239.9,86.8,80.9,83.1,96.5,0.05,-1.202
2929.8,HOLD,239.9,86.8,80.9,83.1,96.5,-0.23,-1.202
2930.8,HOLD,239.9,86.8,80.9,83.2,96.4,-0.27,-1.202
2931.8,HOLD,238.1,86.8,80.9,83.2,96.2,-0.07,-1.202
2932.8,HOLD,237.7,86.8,80.9,83.2,96.4,-0.12,-1.202
2933.8,HOLD,236.3,86.8,81.6,83.2,96.6,-0.17,-1.202
2934.8,HOLD,235.4,86.8,82.1,83.2,97.1,-0.22,-1.216
2935.8,HOLD,234.1,86.9,82.5,83.2,97.2,-0.3,-1.226
2936.8,HOLD,233.6,86.8,82.8,83.1,97.4,-0.2,-1.226
2937.8,HOLD,232.7,86.8,83.0,83.1,97.7,-0.03,-1.226
2938.8,HOLD,232.2,86.8,83.0,83.1,97.7,-0.03,-1.226
2939.8,HOLD,232.2,86.8,83.0,83.1,97.8,-0.1,-1.226
2940.8,HOLD,232.2,86.8,82.9,83.2,98.1,-0.22,-1.226
2941.8,HOLD,231.3,86.8,82.9,83.2,98.1,-0.22,-1.221
2942.8,HOLD,230.9,86.9,82.9,83.1,98.2,-0.15,-1.221
2943.8,HOLD,230.9,86.9,82.8,83.2,98.4,-0.15,-1.221
2944.8,HOLD,230.4,86.9,82.8,83.2,98.5,-0.15,-1.21
2945.8,HOLD,230.0,86.9,82.9,83.2,98.6,-0.25,-1.21
2946.8,HOLD,230.0,86.9,82.9,83.1,98.7,-0.15,-1.21
2947.8,HOLD,230.0,86.9,82.9,83.1,98.7,-0.15,-1.21
2948.8,HOLD,230.0,86.9,82.9,83.2,98.7,-0.12,-1.21
2949.8,HOLD,229.6,86.9,82.9,83.1,98.8,-0.17,-1.21
2950.8,HOLD,230.0,86.9,83.0,83.2,99.0,-0.18,-1.21
2951.8,HOLD,230.0,86.9,82.9,83.1,99.1,-0.13,-1.21
2952.8,HOLD,230.0,86.9,82.9,83.1,99.1,-0.13,-1.21
2953.8,HOLD,230.0,86.9,82.9,83.2,99.1,-0.13,-1.21
2954.8,HOLD,230.4,87.0,83.0,83.1,99.1,-0.08,-1.21
2955.8,HOLD,230.4,86.9,83.0,83.2,99.1,-0.02,-1.21
2956.8,HOLD,230.4,86.9,83.0,83.3,98.8,-0.22,-1.21
2957.8,HOLD,230.4,87.0,83.0,83.2,98.8,-0.17,-1.21
2958.8,HOLD,230.9,86.9,83.0,83.1,98.9,-0.18,-1.21
2959.8,HOLD,230.4,86.9,83.1,83.2,98.9,-0.48,-1.21
2960.8,HOLD,230.9,86.9,83.3,83.2,98.8,0.0,-1.21
2961.8,HOLD,230.9,86.9,83.3,83.3,98.7,-0.12,-1.21
2962.8,HOLD,230.9,86.9,83.3,83.3,98.7,-0.17,-1.21
2963.8,HOLD,230.9,86.9,83.3,83.3,98.6,-0.12,-1.21
2964.8,HOLD,230.9,86.9,83.2,83.3,98.7,-0.13,-1.21
2965.8,HOLD,231.8,86.9,83.2,83.3,98.7,-0.13,-1.21
2966.8,HOLD,231.8,86.9,83.2,83.3,98.8,-0.28,-1.21
2967.8,HOLD,231.8,87.0,83.2,83.3,98.8,-0.33,-1.21
2968.8,HOLD,231.8,86.9,83.1,83.4,98.8,-0.13,-1.21
2969.8,HOLD,231.8,86.9,83.1,83.3,98.8,-0.1,-1.21
2970.8,HOLD,232.2,86.9,83.1,83.2,99.0,-0.07,-1.21
2971.8,HOLD,232.2,86.9,83.1,83.2,99.2,-0.13,-1.21
2972.8,HOLD,232.7,86.9,83.1,83.2,99.4,-0.1,-1.21
2973.8,HOLD,232.7,87.0,83.1,83.2,99.3,-0.23,-1.21
2974.8,HOLD,233.2,87.0,83.1,83.2,99.3,-0.22,-1.21
2975.8,HOLD,233.2,87.0,83.0,83.2,99.2,-0.18,-1.21
2976.8,HOLD,233.6,87.0,83.0,83.2,99.1,-0.27,-1.21
2977.8,HOLD,233.6,87.0,83.1,83.2,99.2,-0.18,-1.21
2978.8,HOLD,233.6,87.0,83.1,83.2,99.2,-0.18,-1.21
2979.8,HOLD,233.6,86.9,83.1,83.2,99.2,-0.18,-1.21
2980.8,HOLD,233.6,86.9,83.1,83.2,99.1,-0.25,-1.21
2981.8,HOLD,234.5,87.0,83.1,83.2,99.2,-0.12,-1.21
2982.8,HOLD,234.5,86.9,83.1,83.1,99.3,0.03,-1.21
2983.8,HOLD,234.5,87.0,83.1,83.2,99.3,-0.08,-1.21
2984.8,HOLD,234.5,86.9,83.1,83.2,99.4,-0.18,-1.21
2985.8,HOLD,234.9,86.9,83.1,83.2,99.4,-0.15,-1.21
2986.8,HOLD,235.4,86.9,83.1,83.2,99.4,-0.35,-1.21
2987.8,HOLD,235.4,86.9,83.1,83.2,99.3,-0.08,-1.21
2988.8,HOLD,235.4,87.0,83.0,83.2,99.3,-0.17,-1.21
2989.8,HOLD,235.4,87.0,83.0,83.2,99.3,-0.15,-1.21
2990.8,HOLD,235.8,87.0,83.0,83.2,99.3,-0.03,-1.21
2991.8,HOLD,235.8,87.0,83.0,83.2,99.3,-0.03,-1.21
2992.8,HOLD,236.3,87.0,83.0,83.2,99.3,-0.03,-1.21
2993.8,HOLD,236.3,87.0,83.0,83.2,99.3,-0.18,-1.21
2994.8,HOLD,236.8,87.0,82.9,83.2,99.2,-0.07,-1.21
2995.8,HOLD,236.8,87.0,83.0,83.2,99.1,-0.18,-1.21
2996.8,HOLD,237.2,87.0,82.9,83.3,99.0,-0.17,-1.21
2997.8,HOLD,237.2,87.0,82.9,83.3,99.0,-0.13,-1.21
2998.8,HOLD,237.2,87.0,82.9,83.3,98.9,-0.05,-1.21
2999.8,HOLD,237.7,87.0,82.9,83.3,98.9,-0.17,-1.21
3000.8,HOLD,237.7,86.9,82.9,83.2,98.9,0.02,-1.21
3001.8,HOLD,238.1,87.0,82.9,83.2,99.0,-0.15,-1.21
3002.8,HOLD,238.1,87.0,82.9,83.2,99.0,-0.15,-1.21
3003.8,HOLD,238.1,87.0,82.9,83.3,99.0,-0.32,-1.21
3004.8,HOLD,238.6,86.9,82.9,83.3,99.0,-0.18,-1.21
3005.8,HOLD,238.6,86.9,82.9,83.2,98.9,-0.12,-1.21
3006.8,HOLD,239.9,87.0,82.9,83.2,98.9,-0.12,-1.21
3007.8,HOLD,239.9,87.0,82.9,83.3,98.9,-0.05,-1.21
3008.8,HOLD,239.4,86.9,82.9,83.3,98.8,-0.18,-1.21
3009.8,HOLD,239.4,86.9,82.9,83.2,98.9,-0.18,-1.21
3010.8,HOLD,239.4,87.0,82.8,83.2,98.9,-0.32,-1.21
3011.8,HOLD,239.9,87.0,82.8,83.2,98.9,-0.18,-1.21
3012.8,HOLD,239.9,86.9,82.8,83.2,98.9,0.02,-1.21
3013.8,HOLD,240.3,87.0,82.8,83.2,98.9,-0.2,-1.21
3014.8,HOLD,240.3,87.0,82.8,83.3,98.8,-0.02,-1.21
3015.8,HOLD,240.8,87.0,82.7,83.3,98.8,-0.08,-1.21
3016.8,HOLD,240.8,87.0,82.7,83.3,98.7,-0.15,-1.21
3017.8,HOLD,241.2,87.0,82.7,83.3,98.7,-0.13,-1.21
3018.8,HOLD,241.2,87.1,82.7,83.3,98.7,0.0,-1.21
3019.8,HOLD,241.2,87.0,82.7,83.3,98.7,-0.15,-1.21
3020.8,HOLD,241.2,87.0,82.7,83.3,98.7,-0.15,-1.21
3021.8,HOLD,241.2,87.1,82.6,83.3,98.6,-0.13,-1.21
3022.8,HOLD,242.2,87.0,82.6,83.4,98.6,-0.05,-1.21
3023.8,HOLD,242.2,87.1,82.5,83.3,98.4,-0.25,-1.21
3024.8,HOLD,242.2,87.1,82.5,83.4,98.4,-0.03,-1.21
3025.8,HOLD,242.2,87.1,82.5,83.4,98.4,-0.17,-1.21
3026.8,HOLD,242.6,87.0,82.5,83.3,98.3,-0.1,-1.21
3027.8,HOLD,243.1,87.0,82.4,83.3,98.4,-0.17,-1.21
3028.8,HOLD,242.6,87.0,82.4,83.3,98.3,-0.1,-1.21
3029.8,HOLD,243.1,87.1,82.4,83.3,98.4,-0.1,-1.21
3030.8,HOLD,243.5,87.0,82.4,83.4,98.3,0.0,-1.21
3031.8,HOLD,243.5,87.1,82.4,83.4,98.2,-0.13,-1.21
3032.8,HOLD,243.9,87.1,82.3,83.3,98.1,-0.1,-1.21
3033.8,HOLD,243.9,87.1,82.3,83.3,98.1,-0.1,-1.21
3034.8,HOLD,243.9,87.1,82.3,83.3,98.2,-0.05,-1.21
3035.8,HOLD,243.9,87.0,82.3,83.3,98.2,-0.15,-1.21
3036.8,HOLD,244.4,87.1,82.3,83.3,98.2,-0.1,-1.21
3037.8,HOLD,244.8,87.1,82.3,83.3,98.2,-0.12,-1.21
3038.8,HOLD,244.4,87.1,82.3,83.4,98.2,-0.17,-1.21
3039.8,HOLD,244.4,87.0,82.2,83.4,98.2,-0.28,-1.21
3040.8,HOLD,244.4,87.1,82.2,83.4,98.1,-0.18,-1.21
3041.8,HOLD,244.4,87.1,82.2,83.4,98.1,-0.2,-1.21
3042.8,HOLD,245.8,87.1,82.2,83.4,98.0,-0.07,-1.21
3043.8,HOLD,245.8,87.1,82.2,83.3,98.0,-0.08,-1.21
3044.8,HOLD,246.2,87.1,82.1,83.3,98.1,0.1,-1.21
