# Helios characterization  mode=driphold  started=20260602_192602
# charge=30.0s = 50.0 mL @ 1.667 mL/s   target_rh=80.0%
# notes=
elapsed_s,phase,puck_f,chamber_f,chamber_rh,column_f,column_rh,pressure_pa,weight_g
2700.9,HOLD,239.4,90.7,82.1,87.1,97.4,-0.28,-1.276
2701.9,HOLD,239.9,90.7,82.1,87.1,97.4,-0.15,-1.276
2702.9,HOLD,239.9,90.7,82.1,87.2,97.3,-0.12,-1.276
2703.9,HOLD,239.9,90.7,82.1,87.2,97.3,-0.12,-1.276
2704.9,HOLD,239.9,90.7,82.0,87.1,97.3,-0.2,-1.276
2705.9,HOLD,240.3,90.6,82.0,87.1,97.3,-0.13,-1.276
2706.9,HOLD,240.8,90.7,82.0,87.2,97.3,-0.22,-1.276
2707.9,HOLD,240.8,90.7,82.0,87.1,97.3,-0.07,-1.276
2708.9,HOLD,241.2,90.7,82.0,87.2,97.2,-0.17,-1.276
2709.9,HOLD,241.7,90.6,82.0,87.2,97.1,-0.1,-1.276
2710.9,HOLD,241.7,90.6,81.9,87.2,97.1,-0.08,-1.276
2711.9,HOLD,241.7,90.7,81.9,87.2,97.1,-0.33,-1.276
2712.9,HOLD,241.7,90.7,81.9,87.2,97.1,0.03,-1.276
2713.9,HOLD,242.2,90.7,81.9,87.2,97.0,-0.17,-1.276
2714.9,HOLD,242.2,90.7,81.8,87.2,97.0,-0.15,-1.276
2715.9,HOLD,242.2,90.7,81.8,87.2,97.0,-0.07,-1.276
2716.9,HOLD,242.6,90.7,81.8,87.2,97.0,-0.07,-1.276
2717.9,HOLD,242.6,90.7,81.8,87.3,97.0,-0.2,-1.276
2718.9,HOLD,243.1,90.7,81.7,87.2,96.9,0.05,-1.276
2719.9,HOLD,242.6,90.7,81.7,87.2,96.8,-0.28,-1.276
2720.9,HOLD,243.5,90.7,81.7,87.2,96.8,-0.12,-1.276
2721.9,HOLD,243.5,90.7,81.7,87.3,96.8,0.0,-1.276
2722.9,HOLD,243.5,90.7,81.7,87.3,96.8,-0.07,-1.276
2723.9,HOLD,243.5,90.7,81.7,87.2,96.7,-0.17,-1.276
2724.9,HOLD,244.4,90.7,81.7,87.2,96.7,0.0,-1.276
2725.9,HOLD,244.4,90.7,81.7,87.2,96.7,-0.08,-1.276
2726.9,HOLD,244.4,90.7,81.6,87.1,96.7,0.03,-1.276
2727.9,HOLD,244.8,90.7,81.6,87.2,96.7,-0.1,-1.276
2728.9,HOLD,244.8,90.7,81.6,87.1,96.7,-0.23,-1.276
2729.9,HOLD,245.3,90.8,81.6,87.2,96.7,-0.15,-1.276
2730.9,HOLD,245.8,90.8,81.6,87.2,96.7,-0.15,-1.276
2731.9,HOLD,245.8,90.7,81.5,87.3,96.7,-0.03,-1.276
2732.9,HOLD,245.3,90.8,81.5,87.2,96.6,-0.27,-1.276
2733.9,HOLD,245.8,90.7,81.5,87.2,96.6,-0.33,-1.276
2734.9,HOLD,245.8,90.8,81.5,87.2,96.6,-0.23,-1.276
2735.9,HOLD,246.2,90.8,81.5,87.2,96.7,-0.2,-1.276
2736.9,HOLD,246.7,90.7,81.4,87.2,96.7,-0.13,-1.276
2737.9,HOLD,246.7,90.7,81.4,87.2,96.6,-0.2,-1.276
2738.9,HOLD,246.7,90.8,81.4,87.3,96.6,-0.12,-1.276
2739.9,HOLD,246.7,90.7,81.4,87.2,96.5,-0.07,-1.276
2740.9,HOLD,247.1,90.7,81.4,87.3,96.5,-0.12,-1.276
2741.9,HOLD,247.1,90.7,81.4,87.3,96.3,-0.1,-1.276
2742.9,HOLD,247.6,90.8,81.3,87.2,96.4,-0.22,-1.276
2743.9,HOLD,247.6,90.8,81.3,87.2,96.4,-0.22,-1.276
2744.9,HOLD,247.6,90.8,81.3,87.2,96.4,-0.12,-1.276
2745.9,HOLD,248.0,90.8,81.3,87.1,96.4,-0.02,-1.276
2746.9,HOLD,248.0,90.7,81.2,87.2,96.5,-0.3,-1.276
2747.9,HOLD,248.0,90.8,81.2,87.2,96.5,-0.2,-1.276
2748.9,HOLD,248.9,90.8,81.2,87.1,96.4,-0.23,-1.276
2749.9,HOLD,248.9,90.8,81.2,87.1,96.5,-0.02,-1.276
2750.9,HOLD,248.9,90.7,81.2,87.1,96.4,-0.13,-1.276
2751.9,HOLD,249.3,90.7,81.1,87.1,96.5,-0.22,-1.276
2752.9,HOLD,249.3,90.7,81.2,87.1,96.6,-0.32,-1.276
2753.9,HOLD,249.3,90.7,81.2,87.0,96.6,-0.1,-1.276
2754.9,HOLD,249.8,90.7,81.1,87.1,96.6,0.0,-1.276
2755.9,HOLD,249.8,90.8,81.1,87.1,96.5,-0.12,-1.276
2756.9,HOLD,249.3,90.7,81.1,87.1,96.5,-0.25,-1.276
2757.9,HOLD,249.3,90.7,81.1,87.1,96.5,-0.25,-1.276
2758.9,HOLD,249.3,90.8,81.1,87.2,96.4,-0.05,-1.276
2759.9,HOLD,249.3,90.8,81.1,87.0,96.4,-0.27,-1.276
2760.9,HOLD,249.3,90.7,81.1,87.1,96.4,-0.2,-1.276
2761.9,HOLD,249.3,90.8,81.0,87.2,96.4,-0.1,-1.276
2762.9,HOLD,249.3,90.8,81.0,87.1,96.4,-0.15,-1.276
2763.9,HOLD,248.9,90.8,81.0,87.2,96.3,-0.07,-1.276
2764.9,HOLD,248.9,90.8,81.0,87.2,96.3,-0.02,-1.276
2765.9,HOLD,248.4,90.7,81.0,87.1,96.3,-0.27,-1.276
2766.9,HOLD,248.4,90.7,81.0,87.2,96.2,-0.27,-1.276
2767.9,HOLD,248.4,90.7,81.0,87.2,96.2,-0.12,-1.276
2768.9,HOLD,248.4,90.7,81.0,87.1,96.2,-0.15,-1.276
2769.9,HOLD,248.4,90.7,81.0,87.2,96.2,-0.03,-1.276
2770.9,HOLD,248.0,90.7,81.0,87.2,96.2,-0.03,-1.276
2771.9,HOLD,248.0,90.7,81.0,87.1,96.2,-0.23,-1.276
2773.1,HOLD,247.6,90.8,80.9,87.1,96.4,-0.1,-1.276
2774.1,HOLD,247.6,90.8,80.9,87.2,96.2,-0.12,-1.276
2775.1,HOLD,247.6,90.8,80.9,87.2,96.2,-0.12,-1.276
2776.1,HOLD,247.6,90.8,80.9,87.2,96.1,-0.08,-1.276
2777.1,HOLD,246.2,90.8,80.9,87.2,96.1,-0.17,-1.276
2778.1,HOLD,246.2,90.8,81.1,87.2,96.1,-0.18,-1.276
2779.1,HOLD,245.3,90.8,81.2,87.3,96.4,-0.08,-1.272
2780.1,HOLD,243.9,90.8,81.6,87.2,96.8,-0.03,-1.28
2781.1,HOLD,243.5,90.7,82.1,87.2,97.2,-0.2,-1.285
2782.1,HOLD,242.2,90.8,82.1,87.3,97.5,0.07,-1.285
2783.1,HOLD,241.7,90.8,82.3,87.3,97.6,-0.22,-1.285
2784.1,HOLD,241.2,90.8,82.4,87.2,97.7,-0.15,-1.297
2785.1,HOLD,240.8,90.7,82.4,87.2,97.9,-0.07,-1.297
2786.1,HOLD,240.8,90.7,82.4,87.2,98.0,-0.25,-1.286
2787.1,HOLD,239.9,90.8,82.5,87.2,97.9,-0.27,-1.286
2788.1,HOLD,239.9,90.8,82.5,87.2,97.9,-0.27,-1.286
2789.1,HOLD,239.9,90.8,82.5,87.1,97.9,-0.1,-1.286
2790.1,HOLD,239.9,90.7,82.5,87.2,98.1,-0.02,-1.275
2791.1,HOLD,239.9,90.8,82.6,87.2,98.2,-0.18,-1.275
2792.1,HOLD,239.4,90.8,82.5,87.2,98.1,0.0,-1.275
2793.1,HOLD,239.0,90.8,82.7,87.2,98.1,-0.18,-1.275
2794.1,HOLD,239.0,90.8,82.7,87.2,98.0,-0.12,-1.275
2795.1,HOLD,239.0,90.7,82.7,87.2,98.0,-0.18,-1.275
2796.1,HOLD,238.6,90.8,82.7,87.2,98.2,-0.18,-1.275
2797.1,HOLD,237.7,90.8,82.7,87.1,98.4,0.02,-1.275
2798.1,HOLD,238.6,90.8,82.6,87.2,98.5,-0.1,-1.275
2799.1,HOLD,237.7,90.8,82.7,87.2,98.4,-0.2,-1.275
2800.1,HOLD,237.7,90.8,82.8,87.1,98.3,-0.05,-1.275
2801.1,HOLD,237.2,90.8,82.9,87.1,98.2,-0.1,-1.275
2802.1,HOLD,237.2,90.8,82.9,87.1,98.2,-0.1,-1.275
2803.1,HOLD,237.2,90.8,82.9,87.2,98.3,-0.25,-1.275
2804.1,HOLD,236.8,90.8,82.9,87.2,98.2,-0.08,-1.275
2805.1,HOLD,236.3,90.8,82.8,87.2,98.1,-0.2,-1.275
2806.1,HOLD,236.3,90.8,82.7,87.2,98.2,-0.2,-1.275
2807.1,HOLD,236.3,90.9,82.7,87.2,98.2,-0.13,-1.275
2808.1,HOLD,236.3,90.9,82.8,87.2,98.3,-0.1,-1.275
2809.1,HOLD,235.8,90.8,82.7,87.2,98.3,-0.05,-1.275
2810.1,HOLD,235.8,90.8,82.7,87.3,98.2,-0.12,-1.275
2811.1,HOLD,235.8,90.8,82.8,87.2,98.1,-0.02,-1.275
2812.1,HOLD,235.4,90.8,82.7,87.3,98.1,-0.1,-1.275
2813.1,HOLD,234.9,90.8,82.7,87.2,98.2,0.07,-1.275
2814.1,HOLD,234.5,90.8,82.7,87.2,98.4,-0.1,-1.275
2815.1,HOLD,234.5,90.8,82.7,87.2,98.4,-0.1,-1.275
2816.1,HOLD,234.5,90.8,82.7,87.2,98.5,-0.22,-1.275
2817.1,HOLD,234.5,90.8,82.8,87.2,98.4,-0.08,-1.275
2818.1,HOLD,234.5,90.8,82.8,87.2,98.4,-0.15,-1.275
2819.1,HOLD,234.5,90.8,82.7,87.2,98.4,-0.32,-1.275
2820.1,HOLD,234.1,90.8,82.7,87.3,98.2,-0.07,-1.275
2821.1,HOLD,234.1,90.9,82.7,87.3,98.0,-0.18,-1.275
2822.1,HOLD,234.1,90.8,82.6,87.2,98.0,-0.3,-1.275
2823.1,HOLD,233.6,90.8,82.6,87.2,98.0,-0.3,-1.275
2824.1,HOLD,232.7,90.8,82.6,87.2,98.1,-0.17,-1.275
2825.1,HOLD,232.7,90.8,82.6,87.3,98.1,-0.17,-1.275
2826.1,HOLD,233.2,90.8,82.6,87.3,98.1,-0.2,-1.275
2827.1,HOLD,232.7,90.8,82.6,87.3,98.1,-0.2,-1.275
2828.1,HOLD,232.7,90.8,82.6,87.3,98.1,-0.2,-1.275
2829.1,HOLD,232.7,90.8,82.6,87.3,98.0,-0.07,-1.275
2830.1,HOLD,232.7,90.8,82.6,87.3,97.9,-0.23,-1.275
2831.1,HOLD,232.7,90.8,82.6,87.3,97.9,-0.25,-1.275
2832.1,HOLD,231.8,90.8,82.5,87.3,98.0,-0.15,-1.275
2833.1,HOLD,231.3,90.8,82.6,87.3,98.0,-0.15,-1.275
2834.1,HOLD,230.9,90.8,82.5,87.2,98.0,-0.03,-1.275
2835.1,HOLD,230.9,90.8,82.4,87.3,97.9,-0.12,-1.275
2836.1,HOLD,230.4,90.8,82.4,87.3,97.8,-0.17,-1.275
2837.1,HOLD,230.4,90.8,82.4,87.2,97.9,-0.15,-1.275
2838.1,HOLD,230.4,90.9,82.4,87.2,97.9,-0.05,-1.275
2839.1,HOLD,230.4,90.9,82.3,87.3,97.9,-0.18,-1.275
2840.1,HOLD,230.4,90.9,82.3,87.3,97.7,-0.23,-1.275
2841.1,HOLD,230.0,90.8,82.3,87.2,97.7,-0.23,-1.275
2842.2,HOLD,230.0,90.8,82.3,87.2,97.7,-0.08,-1.275
2843.2,HOLD,230.4,90.8,82.3,87.2,97.8,-0.1,-1.275
2844.2,HOLD,230.9,90.9,82.3,87.3,97.8,-0.27,-1.275
2845.2,HOLD,230.9,90.9,82.3,87.2,97.7,-0.23,-1.275
2846.2,HOLD,230.9,90.8,82.2,87.3,97.7,-0.17,-1.275
2847.2,HOLD,230.4,90.8,82.2,87.2,97.7,-0.2,-1.275
2848.2,HOLD,230.9,90.9,82.3,87.2,97.7,-0.03,-1.275
2849.2,HOLD,230.9,90.9,82.2,87.2,97.7,-0.12,-1.275
2850.2,HOLD,230.9,90.9,82.1,87.2,97.6,-0.15,-1.275
2851.2,HOLD,230.9,90.8,82.1,87.2,97.6,-0.22,-1.275
2852.2,HOLD,230.9,90.9,82.1,87.2,97.7,-0.05,-1.275
2853.2,HOLD,231.8,90.9,82.1,87.3,97.6,-0.32,-1.275
2854.2,HOLD,231.8,90.9,82.1,87.2,97.5,-0.2,-1.275
2855.2,HOLD,231.8,90.8,82.1,87.2,97.5,-0.2,-1.275
2856.2,HOLD,231.8,90.8,82.1,87.3,97.4,-0.07,-1.275
2857.2,HOLD,232.2,90.8,82.0,87.3,97.4,-0.25,-1.275
2858.2,HOLD,232.2,90.9,82.0,87.4,97.3,-0.1,-1.275
2859.2,HOLD,232.2,90.9,81.9,87.3,97.2,-0.15,-1.275
2860.2,HOLD,232.2,90.8,82.0,87.3,97.1,-0.22,-1.275
2861.2,HOLD,232.7,90.8,81.9,87.3,97.2,-0.13,-1.275
2862.2,HOLD,233.2,90.8,81.9,87.4,97.1,-0.2,-1.275
2863.2,HOLD,233.6,90.9,81.9,87.3,97.1,-0.13,-1.275
2864.2,HOLD,233.2,90.9,81.9,87.3,97.1,-0.1,-1.275
2865.2,HOLD,233.2,90.8,81.9,87.3,97.1,-0.12,-1.275
2866.2,HOLD,233.6,90.9,81.8,87.3,97.2,-0.13,-1.275
2867.2,HOLD,234.1,90.9,81.8,87.3,97.1,-0.23,-1.275
2868.2,HOLD,234.1,90.9,81.8,87.4,97.1,-0.2,-1.275
2869.2,HOLD,234.5,90.9,81.8,87.4,97.1,-0.2,-1.275
2870.2,HOLD,234.5,90.9,81.8,87.3,97.0,-0.18,-1.275
2871.2,HOLD,234.5,90.9,81.7,87.3,97.0,-0.22,-1.275
2872.2,HOLD,234.9,90.8,81.7,87.4,97.0,-0.13,-1.275
2873.2,HOLD,234.9,90.8,81.7,87.4,96.9,-0.22,-1.275
2874.2,HOLD,234.9,90.9,81.7,87.4,96.9,-0.2,-1.275
2875.2,HOLD,234.9,90.9,81.7,87.3,96.8,0.03,-1.275
2876.2,HOLD,235.4,90.9,81.7,87.3,96.8,-0.17,-1.275
2877.2,HOLD,235.4,90.9,81.6,87.3,96.9,-0.05,-1.275
2878.2,HOLD,235.8,90.9,81.6,87.4,96.9,-0.13,-1.275
2879.2,HOLD,236.3,90.9,81.6,87.3,96.9,-0.2,-1.275
2880.2,HOLD,236.3,90.9,81.6,87.3,96.7,-0.18,-1.275
2881.2,HOLD,236.8,90.9,81.5,87.4,96.7,-0.1,-1.275
2882.2,HOLD,236.3,90.9,81.5,87.4,96.7,-0.1,-1.275
2883.2,HOLD,236.3,90.9,81.5,87.4,96.6,-0.03,-1.275
2884.2,HOLD,237.2,90.9,81.5,87.4,96.5,-0.23,-1.275
2885.2,HOLD,237.2,90.9,81.5,87.3,96.5,-0.12,-1.275
2886.2,HOLD,237.7,90.9,81.5,87.4,96.5,-0.2,-1.275
2887.2,HOLD,237.7,90.8,81.5,87.4,96.5,-0.08,-1.275
2888.2,HOLD,237.7,90.9,81.4,87.4,96.5,-0.18,-1.275
2889.2,HOLD,238.6,90.8,81.5,87.4,96.5,-0.25,-1.275
2890.2,HOLD,238.1,90.9,81.5,87.4,96.5,-0.18,-1.275
2891.2,HOLD,238.1,90.9,81.4,87.4,96.4,-0.1,-1.275
2892.2,HOLD,238.6,90.9,81.4,87.3,96.5,-0.05,-1.275
2893.2,HOLD,238.6,90.9,81.4,87.4,96.5,-0.08,-1.275
2894.2,HOLD,239.4,90.9,81.4,87.3,96.5,-0.15,-1.275
2895.2,HOLD,239.4,91.0,81.3,87.2,96.5,0.02,-1.275
2896.2,HOLD,239.9,91.0,81.3,87.2,96.5,0.02,-1.275
2897.2,HOLD,239.9,90.9,81.3,87.3,96.6,-0.23,-1.275
2898.2,HOLD,239.9,90.9,81.3,87.3,96.5,-0.08,-1.275
2899.2,HOLD,239.9,91.0,81.2,87.4,96.5,-0.17,-1.275
2900.2,HOLD,239.9,91.0,81.2,87.4,96.4,-0.18,-1.275
2901.2,HOLD,240.8,90.9,81.2,87.4,96.4,-0.05,-1.275
2902.2,HOLD,240.3,91.0,81.2,87.4,96.3,-0.18,-1.275
2903.2,HOLD,240.8,90.9,81.1,87.4,96.3,-0.12,-1.275
2904.2,HOLD,240.8,90.9,81.1,87.4,96.2,-0.12,-1.275
2905.2,HOLD,240.8,90.9,81.1,87.4,96.3,-0.1,-1.275
2906.2,HOLD,241.7,90.9,81.1,87.4,96.3,-0.22,-1.275
2907.2,HOLD,241.2,90.9,81.1,87.4,96.3,-0.22,-1.275
2908.2,HOLD,242.2,90.9,81.1,87.4,96.2,-0.2,-1.275
2909.2,HOLD,242.2,90.9,81.1,87.4,96.2,-0.2,-1.275
2910.2,HOLD,242.2,90.9,81.1,87.4,96.2,-0.12,-1.275
2911.2,HOLD,242.2,90.9,81.1,87.4,96.1,-0.07,-1.275
2912.2,HOLD,242.6,90.9,81.1,87.4,96.2,-0.17,-1.275
2913.2,HOLD,242.6,90.9,81.1,87.3,96.2,-0.22,-1.275
2914.2,HOLD,243.1,90.9,81.1,87.4,96.1,-0.17,-1.275
2915.2,HOLD,242.6,90.9,81.0,87.4,96.1,-0.17,-1.275
2916.2,HOLD,243.1,90.9,81.0,87.4,96.1,-0.13,-1.275
2917.2,HOLD,243.5,90.9,81.0,87.4,96.1,-0.15,-1.275
2918.2,HOLD,243.1,91.0,81.0,87.4,96.2,-0.13,-1.275
2919.4,HOLD,243.9,90.9,80.9,87.4,96.1,-0.08,-1.275
2920.4,HOLD,243.5,90.9,80.9,87.4,96.2,-0.25,-1.275
2921.4,HOLD,243.9,90.9,81.0,87.4,96.1,-0.15,-1.275
2922.4,HOLD,243.9,90.9,80.9,87.3,96.1,-0.17,-1.275
2923.4,HOLD,243.9,90.9,80.9,87.3,96.4,-0.13,-1.275
2924.4,HOLD,243.9,90.9,81.0,87.4,97.0,0.02,-1.275
2925.4,HOLD,243.1,90.9,81.3,87.4,97.4,-0.2,-1.275
2926.4,HOLD,243.1,90.9,81.5,87.4,97.4,-0.2,-1.275
2927.4,HOLD,243.1,90.9,81.5,87.4,97.7,-0.18,-1.275
2928.4,HOLD,241.7,91.0,81.6,87.4,97.8,-0.15,-1.275
2929.4,HOLD,240.8,90.9,81.8,87.3,98.2,-0.18,-1.275
2930.4,HOLD,241.2,90.9,82.0,87.4,98.5,-0.2,-1.29
2931.4,HOLD,241.2,90.9,82.2,87.4,98.7,-0.23,-1.29
2932.4,HOLD,241.2,91.0,82.5,87.4,98.4,-0.2,-1.29
2933.4,HOLD,241.7,90.9,82.5,87.4,98.3,-0.13,-1.278
2934.4,HOLD,241.7,91.0,82.5,87.4,98.1,-0.1,-1.278
2935.4,HOLD,241.7,91.0,82.5,87.4,98.2,-0.03,-1.278
2936.4,HOLD,242.2,91.0,82.6,87.4,98.2,-0.13,-1.278
2937.4,HOLD,242.2,91.0,82.6,87.4,98.3,-0.18,-1.278
2938.4,HOLD,242.2,91.0,82.6,87.5,98.3,-0.3,-1.278
2939.4,HOLD,242.6,90.9,82.6,87.4,98.3,-0.3,-1.278
2940.4,HOLD,242.6,90.9,82.6,87.4,98.3,-0.02,-1.278
2941.4,HOLD,243.1,91.0,82.6,87.4,98.4,-0.15,-1.278
2942.4,HOLD,242.6,91.0,82.6,87.4,98.5,-0.02,-1.278
2943.4,HOLD,243.1,91.0,82.7,87.4,98.5,-0.15,-1.278
2944.4,HOLD,243.5,91.0,82.7,87.4,98.5,-0.08,-1.278
2945.4,HOLD,243.5,91.0,82.8,87.4,98.5,-0.2,-1.278
2946.4,HOLD,243.5,91.0,82.9,87.3,98.5,-0.05,-1.278
2947.4,HOLD,244.4,91.0,82.9,87.4,98.5,-0.08,-1.278
2948.4,HOLD,244.4,91.0,82.8,87.3,98.5,-0.02,-1.278
2949.4,HOLD,244.4,91.0,82.8,87.4,98.5,-0.13,-1.278
2950.4,HOLD,244.4,91.0,82.8,87.4,98.5,-0.25,-1.278
2951.4,HOLD,244.4,91.0,82.8,87.3,98.6,-0.23,-1.278
2952.4,HOLD,244.8,91.0,82.8,87.3,98.7,-0.23,-1.278
2953.4,HOLD,244.8,91.0,82.8,87.3,98.7,-0.23,-1.278
2954.4,HOLD,244.8,91.0,82.8,87.3,98.8,0.02,-1.278
2955.4,HOLD,245.3,91.0,82.9,87.3,98.6,-0.25,-1.278
2956.4,HOLD,245.8,91.0,82.9,87.4,98.6,-0.1,-1.278
2957.4,HOLD,245.8,90.9,82.9,87.4,98.4,-0.2,-1.278
2958.4,HOLD,245.8,90.9,82.9,87.4,98.5,-0.13,-1.278
2959.4,HOLD,246.2,91.0,82.9,87.4,98.4,-0.15,-1.278
2960.4,HOLD,246.2,91.0,82.9,87.4,98.5,-0.23,-1.278
2961.4,HOLD,246.7,91.0,82.8,87.4,98.4,-0.2,-1.278
2962.4,HOLD,246.7,91.0,82.8,87.4,98.4,-0.12,-1.278
2963.4,HOLD,247.1,90.9,82.8,87.4,98.4,-0.23,-1.278
2964.4,HOLD,247.1,90.9,82.8,87.4,98.4,-0.18,-1.278
2965.4,HOLD,247.1,91.0,82.8,87.4,98.4,-0.2,-1.278
2966.4,HOLD,247.6,91.0,82.9,87.4,98.4,-0.2,-1.278
2967.4,HOLD,247.6,91.0,82.9,87.4,98.3,-0.22,-1.278
2968.4,HOLD,247.6,91.0,82.9,87.4,98.3,-0.28,-1.278
2969.4,HOLD,248.0,91.0,82.8,87.4,98.2,-0.15,-1.278
2970.4,HOLD,248.4,91.0,82.8,87.4,98.3,-0.07,-1.278
2971.4,HOLD,248.4,91.0,82.8,87.4,98.2,-0.17,-1.278
2972.4,HOLD,248.4,91.0,82.8,87.5,98.3,-0.18,-1.278
2973.4,HOLD,248.4,91.0,82.7,87.5,98.1,-0.27,-1.278
2974.4,HOLD,248.9,91.0,82.7,87.5,98.0,-0.08,-1.278
2975.4,HOLD,248.9,91.0,82.7,87.5,97.9,-0.15,-1.278
2976.4,HOLD,248.9,91.0,82.7,87.5,97.9,-0.12,-1.278
2977.4,HOLD,249.3,91.0,82.7,87.4,98.0,-0.13,-1.278
2978.4,HOLD,249.8,91.0,82.7,87.4,98.0,-0.23,-1.278
2979.4,HOLD,248.9,91.0,82.6,87.4,98.1,-0.02,-1.278
2980.4,HOLD,248.9,91.0,82.6,87.4,98.1,-0.02,-1.278
2981.4,HOLD,248.9,91.0,82.6,87.4,98.1,-0.28,-1.278
2982.4,HOLD,248.9,91.0,82.5,87.4,98.0,-0.03,-1.278
2983.4,HOLD,248.9,91.0,82.5,87.5,97.9,-0.23,-1.278
2984.4,HOLD,248.9,91.0,82.5,87.4,97.9,-0.23,-1.278
2985.4,HOLD,248.4,91.0,82.5,87.4,98.0,-0.13,-1.278
2986.4,HOLD,248.4,91.0,82.5,87.4,98.1,-0.42,-1.278
2987.4,HOLD,248.4,91.0,82.5,87.4,98.0,-0.23,-1.278
2988.4,HOLD,248.4,91.0,82.5,87.4,98.0,-0.3,-1.278
2989.4,HOLD,247.6,91.0,82.5,87.5,97.9,-0.08,-1.278
2990.4,HOLD,248.0,91.0,82.4,87.4,97.8,-0.12,-1.278
2991.4,HOLD,248.0,91.0,82.4,87.4,97.8,-0.15,-1.278
2992.4,HOLD,247.6,91.0,82.4,87.4,97.7,-0.23,-1.278
2993.4,HOLD,247.6,91.0,82.3,87.4,97.7,-0.23,-1.278
2994.4,HOLD,247.6,91.0,82.3,87.4,97.8,-0.2,-1.278
2995.4,HOLD,247.1,91.0,82.3,87.4,97.7,-0.18,-1.278
2996.4,HOLD,247.1,91.0,82.3,87.5,97.6,-0.1,-1.278
2997.4,HOLD,247.1,91.0,82.3,87.5,97.5,-0.1,-1.278
2998.4,HOLD,247.1,91.0,82.2,87.5,97.5,-0.13,-1.278
2999.4,HOLD,247.1,91.0,82.2,87.4,97.5,-0.27,-1.278
3000.4,HOLD,246.7,91.0,82.2,87.5,97.5,-0.03,-1.278
3001.4,HOLD,246.2,91.0,82.1,87.5,97.4,-0.18,-1.278
3002.4,HOLD,245.8,91.0,82.1,87.5,97.4,-0.17,-1.278
3003.4,HOLD,245.8,90.9,82.1,87.5,97.3,-0.1,-1.278
3004.4,HOLD,245.8,91.0,82.1,87.5,97.3,-0.23,-1.278
3005.4,HOLD,245.8,91.0,82.1,87.5,97.3,-0.08,-1.278
3006.4,HOLD,245.3,91.1,82.1,87.5,97.2,-0.15,-1.278
3007.4,HOLD,245.3,91.1,82.1,87.5,97.2,-0.15,-1.278
3008.4,HOLD,245.3,91.0,82.1,87.5,97.2,-0.2,-1.278
3009.4,HOLD,244.8,91.0,82.0,87.4,97.3,-0.1,-1.278
3010.4,HOLD,244.8,91.0,82.0,87.4,97.4,-0.2,-1.278
3011.4,HOLD,244.4,91.0,82.0,87.5,97.4,-0.22,-1.278
3012.4,HOLD,244.4,91.0,82.0,87.5,97.3,-0.12,-1.278
3013.4,HOLD,243.9,91.0,82.0,87.5,97.3,-0.1,-1.278
3014.4,HOLD,243.5,91.0,81.9,87.4,97.3,-0.1,-1.278
3015.4,HOLD,243.5,91.0,81.9,87.4,97.2,-0.08,-1.278
3016.4,HOLD,243.5,91.0,81.9,87.5,97.2,-0.08,-1.278
3017.4,HOLD,243.1,91.0,81.9,87.4,97.2,-0.18,-1.278
3018.4,HOLD,242.6,91.1,81.9,87.4,97.2,-0.05,-1.278
3019.4,HOLD,242.6,91.0,81.8,87.5,97.1,-0.05,-1.278
3020.4,HOLD,242.6,91.1,81.8,87.5,97.1,-0.05,-1.278
3021.4,HOLD,242.6,91.1,81.8,87.5,97.1,-0.23,-1.278
3022.4,HOLD,242.2,91.0,81.7,87.5,97.0,-0.3,-1.278
3023.4,HOLD,241.7,91.0,81.7,87.5,96.9,-0.15,-1.278
3024.4,HOLD,241.7,91.0,81.7,87.5,96.9,-0.08,-1.278
3025.4,HOLD,241.7,91.0,81.7,87.5,96.9,-0.25,-1.278
3026.4,HOLD,241.2,91.0,81.8,87.5,96.9,-0.18,-1.278
3027.4,HOLD,241.2,91.0,81.7,87.5,96.9,-0.18,-1.278
3028.4,HOLD,241.2,91.0,81.7,87.5,96.9,-0.15,-1.278
3029.4,HOLD,241.2,90.9,81.7,87.5,96.9,-0.33,-1.278
3030.4,HOLD,240.3,91.0,81.7,87.5,96.8,-0.1,-1.278
3031.4,HOLD,240.3,91.0,81.7,87.5,96.9,-0.08,-1.278
3032.4,HOLD,240.3,91.0,81.6,87.4,96.9,0.02,-1.278
3033.4,HOLD,240.3,91.0,81.6,87.5,96.9,-0.17,-1.278
3034.4,HOLD,239.9,91.0,81.6,87.5,96.9,-0.17,-1.278
3035.4,HOLD,239.9,91.0,81.6,87.4,96.8,-0.1,-1.278
3036.4,HOLD,239.9,91.1,81.5,87.4,96.8,0.0,-1.278
3037.4,HOLD,239.0,91.1,81.5,87.4,96.9,-0.23,-1.278
3038.4,HOLD,239.0,91.1,81.5,87.4,96.8,-0.28,-1.278
3039.4,HOLD,239.0,91.1,81.5,87.4,96.8,-0.03,-1.278
3040.4,HOLD,238.6,91.0,81.4,87.5,96.7,-0.38,-1.278
3041.4,HOLD,238.6,91.0,81.5,87.5,96.7,-0.27,-1.278
3042.4,HOLD,238.1,91.0,81.4,87.4,96.7,-0.12,-1.278
3043.4,HOLD,238.1,91.0,81.4,87.4,96.7,-0.2,-1.278
3044.4,HOLD,238.1,91.0,81.4,87.5,96.7,-0.13,-1.278
3045.4,HOLD,237.7,91.0,81.4,87.5,96.6,-0.13,-1.278
3046.4,HOLD,237.2,91.0,81.4,87.5,96.6,-0.17,-1.278
3047.4,HOLD,236.3,91.0,81.4,87.5,96.6,-0.17,-1.278
